PATTERN,COUNT
D1512552P2261288_014444_PH07DF_FTXXX_US1XM1X0XXXHXXXXX_VMS15CS0_IASM,4
D1512583P2429974_014444_PH07DF_FTXXX_US1XM1X2XXXHXXXXX_LOCKRAND_MT_TOGGLE,3
D1512613P2253138_014444_PH07DF_FTXXX_US1XM1X0XXXHXXXXX_TBT_NON_BRANCH,10
D1512640P2756242_014444_PH07DF_FBXXX_UX1XM1X0XXXHXXXXX_T3THR_CVTPS2PD_PSCB2_23,4
D1512649P2259628_014444_PH07DF_FTXXX_US1XM1X0XXXHXXXXX_WMT_BSU_SNPQ_DP_FG_MATCH_SI_ZEROS_ENT,5
D1512652P2437586_014444_PH07DF_FTXXX_US1XM1X2XXXHXXXXX_ISROUTPUT2,10
D1512679P2501958_014444_PH07DF_FTXXX_US1XM1X2XXXHXXXXX_MOS_MOLLARYM_LB_CAM0_SPHIT_12_MT0,3
D1512712P2222608_014444_PH07DV_FTXXX_US1XM1X0XXXHXXXXX_SNOOP_HITM2,1
D1512725P2256028_014444_PH07DF_FTXXX_US1XM1X0XXXHXXXXX_SETNE_NZ_0F95_MODRM_00_R,3
D1512728P2211598_014444_PH07DF_FTXXX_US1XM1X0XXXHXXXXX_BP_8BYTE_LE,1
D1512739P2435026_014444_PH07DF_FTXXX_US1XM1X2XXXHXXXXX_MODPAGD_UC_USWC_FIX4K_D000_1,9
D1512760P2222708_014444_PH07DV_FTXXX_US1XM1X0XXXHXXXXX_BAV_WMT_WS2,4
D1512762P2396084_014444_PH07DF_FTXXX_US1XM1X0XXXHXXXXX_CREVDETD_MULTEVENTS_T0_4,11
D1512767P2474188_014444_PH07DF_FTXXX_US1XM1X0XXXHXXXXX_MITE_MT_CALL_RET_SMC,3
D1512781P2245188_014444_PH07DF_FTXXX_US1XM1X0XXXHXXXXX_MEU_PMH_FT_PAGE_ATTRB_LG,3
D1512808P2448630_014444_PH07DF_FTXXX_US1XM1X2XXXHXXXXX_MODPAGD_PAGE_SPLIT_MT_4,5
D1512835P2756232_014444_PH07DF_FBXXX_UX1XM1X0XXXHXXXXX_T3THR_CVT_GENERIC,3
D1512837P2502178_014444_PH07DF_FTXXX_US1XM1X2XXXHXXXXX_MOS_MOLLARYM_LB_CAM0_SPHIT_15_MT0,2
D1512848P2434256_014444_PH07DF_FTXXX_US1XM1X0XXXHXXXXX_MOS_MOSLARYM_SMC_PA_CAM_BITS_SPLIT_0_,1
D1512889P2447250_014444_PH07DF_FBXXX_US1XM1X0XXXHXXXXX_FUNC_DATAERR,1
D1512905P2479438_014444_PH07DF_FTXXX_US1XM1X0XXXHXXXXX_PMH_FT_PL2_RHINE_RAND_020,5
D1512906P2216568_014444_PH07DF_FTXXX_US1XM1X0XXXHXXXXX_IDIV_F7_7_REG_ISA_FN_LONG_1,3
D1512937P2218558_014444_PH07DF_FTXXX_US1XM1X0XXXHXXXXX_IDIV_F6_7_MEM_ISA_EX_LONG_2,3
D1512946P2756292_014444_PH07DF_FBXXX_UX1XM1X0XXXHXXXXX_T3THR_PDC1_07_3SC,2
D1512958P2253538_014444_PH07DF_FTXXX_US1XM1X0XXXHXXXXX_V86_IOBMP,2
D1512989P2387570_014444_PH07DF_FTXXX_US1XM1X0XXXHXXXXX_ADDPD_660F58_PROT_OPCOV,6
D1512992P2422612_014444_PH07DF_FTXXX_US1XM1X0XXXHXXXXX_FSB_CREG_SET2_T0,2
D1513010P2494498_014444_PH07DF_FTXXX_US1XM1X2XXXHXXXXX_MOS_MOLLARYM_LB_CAM1_HIT_03_MT0,5
D1513017P2477298_014444_PH07DF_FTXXX_US1XM1X0XXXHXXXXX_FG_MSIMMD_STAR_CS_SS_UOP1,5
D1513023P2452690_014444_PH07DF_FTXXX_US1XM1X2XXXHXXXXX_TD_PROT_MODE_STRINGS_MT_439643779,15
D1513032P2433976_014444_PH07DF_FTXXX_US1XM1X0XXXHXXXXX_MS_FG_SYSENTER,5
D1513040P2218628_014444_PH07DF_FTXXX_US1XM1X0XXXHXXXXX_ADDRESSING_REGISTER_COMBINATIONS_64BI,10
D1513055P2494928_014444_PH07DF_FTXXX_US1XM1X2XXXHXXXXX_MOS_MOLLARYM_LB_CAM1_HIT_09_MT0,3
D1513058P2437656_014444_PH07DF_FTXXX_US1XM1X0XXXHXXXXX_TMR_CLEAR_B,13
D1513065P2452700_014444_PH07DF_FTXXX_US1XM1X2XXXHXXXXX_TD_PROT_MODE_SYSCALL_MT_812389931,2
D1513104P2487078_014444_PH07DF_FTXXX_US1XM1X2XXXQXXXXX_LB_CAM_MISS_11_MT,2
D1513112P2479408_014444_PH07DF_FTXXX_US1XM1X0XXXHXXXXX_PMH_FT_PL1_RHINE_RAND_017,6
D1513133P2252878_014444_PH07DF_FTXXX_US1XM1X0XXXHXXXXX_DAC_TAG_SNPHITST_GOTOS_DIRECT,5
D1513134P2448740_014444_PH07DF_FTXXX_US1XM1X0XXXHXXXXX_EXEC_FT_T0__FRITSFPU_SQRT_ORP_001,6
D1513160P2262678_014444_PH07DF_FTXXX_US1XM1X0XXXHXXXXX_LSLCHECK_GLOB_CPL2_DPL3_RPL1,3
D1513167P2245258_014444_PH07DF_FTXXX_US1XM1X0XXXHXXXXX_MEU_PMH_FT_RSRV_BIT_MODEC_4_9,25
D1513199P2478628_014444_PH07DF_FTXXX_US1XM1X0XXXHXXXXX_MOB_FT_PL0_RHINE_RAND_013,7
D1513208P2245508_014444_PH07DF_FTXXX_US1XM1X0XXXHXXXXX_TEST33,9
D1513213P2252848_014444_PH07DF_FTXXX_US1XM1X0XXXHXXXXX_XADD_0FC0_MODRM_01_P,5
D1513228P2443368_014444_PH07DF_FTXXX_US1XM1X0XXXHXXXXX_PMH_FT_T0__FRITS_C2M_RW_CRS_ORP_000,4
D1513229P2244128_014444_PH07DF_FTXXX_US1XM1X0XXXHXXXXX_FMXD_ARITH2,1
D1513240P2396184_014444_PH07DF_FTXXX_US1XM1X0XXXHXXXXX_IRR_ISR_EVEN,6
D1513245P2756312_014444_PH07DF_FBXXX_UX1XM1X0XXXHXXXXX_T3THR_PDE0_020,11
D1513258P2397504_014444_PH07DV_FTXXX_US1XM1X0XXXHXXXXX_BAV_NO_APIC_BTM_SMI,10
D1513266P2480018_014444_PH07DF_FTXXX_US1XM1X0XXXHXXXXX_MOS_SAAT_EMON_BASIC_05,7
D1513274P2474208_014444_PH07DF_FTXXX_US1XM1X0XXXHXXXXX_MITE_MT_CALL_RET_SMC,12
D1513277P2387948_014444_PH07DF_FTXXX_US1XM1X0XXXHXXXXX_QUICK,6
D1513292P2503698_014444_PH07DF_FTXXX_US1XM1X1XXXQXXXXX_MOS_SASEGARYM_FLASHCOPY_FDS_HIGHBITS_,6
