SORT_LOT,SORT_WAFER_ID,SORT_X,SORT_Y,LOT,TOTAL_GOOD,TOTAL_BAD,PROGRAM_NAME,OPERATION,DEVREVSTEP,FUNCTIONAL_BIN,TEST_NAME,PATTERN_NAME,
W4504988,287,8,3,4521C796,89,3,PSC2MJMS1IM921K0,7251,8KTBDVCR,1263,BF_SIGEN1000_014444_NOMNOM_231000_0743,G1337527P2249738_014444_PR00DF_FTXXX_US1XB1X0XXXHXXXXX_COMB_SFP_WOX_MMX,
W4505338,572,-8,7,4521C797,22,3,PSC2MJMS1IM921K0,7251,8KTBDVCR,1262,BF_SIGEN1000_014444_NOMNOM_231000_0743,G1343727P2398954_014444_PR00DF_FBXXX_US1XB1X2XXXHXXXXX_S_MART_RANDOM_0340140,
W5053189,044,4,5,4521C806,67,1,PSC2MJMS1IM921K0,7251,8KTBDVCR,1262,BF_SIGEN1000_014444_NOMNOM_231000_0743,G1343727P2398954_014444_PR00DF_FBXXX_US1XB1X2XXXHXXXXX_S_MART_RANDOM_0340140,
W4504988,287,8,3,4521C796,89,3,PSC2MJMS1IM921K0,7251,8KTBDVCR,1263,BF_SIGEN1000_VID_014444_NOMNOM_231000_0748,G1337527P2249738_014444_PR00DF_FTXXX_US1XB1X0XXXHXXXXX_COMB_SFP_WOX_MMX,
W4499038,669,-7,4,4522A586,38,2,PSC2MJMS1IM921K1,7201,8GTBBVCR,1263,BF_SIGEN1500_014444_NOMNOM_341500_0667,G1343481P2438946_014444_PR00DF_FTXXX_US1XB1X0XXXHXXXXX_MOS_SAAT_CR_BASIC_0,
W4499038,669,-7,4,4522A586,38,2,PSC2MJMS1IM921K1,7201,8GTBBVCR,1263,BF_SIGEN1000_014444_NOMNOM_231000_0767,G1343481P2438946_014444_PR00DF_FTXXX_US1XB1X0XXXHXXXXX_MOS_SAAT_CR_BASIC_0,
W4499038,669,-7,4,4522A586,38,2,PSC2MJMS1IM921K1,7201,8GTBBVCR,1263,BF_SIGEN1000_VID_014444_NOMNOM_231000_0772,G1343481P2438946_014444_PR00DF_FTXXX_US1XB1X0XXXHXXXXX_MOS_SAAT_CR_BASIC_0,
H5072048,567,-3,5,4521C731,28,1,PSC2MJMS1MF921K0,7251,8GLBBV-S,1263,BF_SIGEN1500_014444_NOMNOM_341500_0544,G1337544P2463514_014444_PR00DF_FTXXX_US1XB1X0XXXHXXXXX_DPU_UL1_CR_BASIC_0,
H5056119,597,-10,-4,4521C767,52,1,PSC2MJMS1MF921K0,7251,8GLBBV-S,1263,BF_SIGEN1500_014444_NOMNOM_341500_0544,G1338642P2438176_014444_PR00DF_FTXXX_US1XB1X0XXXHXXXXX_FG_MSIMMROM,
H5083682,068,3,0,4521C949,59,4,PSC2MJMS1MF921K0,7251,8GLBBV-S,1263,BF_SIGEN1500_014444_NOMNOM_341500_0544,G1337911P2422612_014444_PR00DF_FTXXX_US1XB1X0XXXHXXXXX_FSB_CREG_SET2_T0,
H5083682,068,-3,2,4521C949,59,4,PSC2MJMS1MF921K0,7251,8GLBBV-S,1263,BF_SIGEN1500_014444_NOMNOM_341500_0544,G1346587P2325048_014444_PR00DF_FTXXX_US1XB1X1XXXQXXXXX_PMH_FT_T1__B4K_ACEG_ORP_000,
H5072798,696,1,2,4521C963,14,9,PSC2MJMS1MF921K0,7251,8GLBBV-S,1263,BF_SIGEN1500_014444_NOMNOM_341500_0544,G1364116P2482442_014444_PR00DF_FTXXX_US1XB1X0XXXHXXXXX_MOS_MOSLARYM_SMC_PA_CAM_BITS_SPLIT_5_,
H5072808,631,-2,-6,4522C848,18,2,PSC2MJMS1MF921K0,7251,8GLBBV-S,200,BF_SIGEN1500_014444_NOMNOM_341500_0544,G1342164P2463724_014444_PR00DF_FTXXX_US1XB1X2XXXHXXXXX_TD_PROT_MODE_FARCALL_MT_133855825,
H5072048,567,-3,5,4521C731,28,1,PSC2MJMS1MF921K0,7251,8GLBBV-S,1263,BF_SIGEN1000_014444_NOMNOM_231000_0644,G1337544P2463514_014444_PR00DF_FTXXX_US1XB1X0XXXHXXXXX_DPU_UL1_CR_BASIC_0,
H5056119,597,-10,-4,4521C767,52,1,PSC2MJMS1MF921K0,7251,8GLBBV-S,1263,BF_SIGEN1000_014444_NOMNOM_231000_0644,G1338642P2438176_014444_PR00DF_FTXXX_US1XB1X0XXXHXXXXX_FG_MSIMMROM,
H5083682,068,3,0,4521C949,59,4,PSC2MJMS1MF921K0,7251,8GLBBV-S,1263,BF_SIGEN1000_014444_NOMNOM_231000_0644,G1337911P2422612_014444_PR00DF_FTXXX_US1XB1X0XXXHXXXXX_FSB_CREG_SET2_T0,
H5083682,068,-3,2,4521C949,59,4,PSC2MJMS1MF921K0,7251,8GLBBV-S,1263,BF_SIGEN1000_014444_NOMNOM_231000_0644,G1346587P2325048_014444_PR00DF_FTXXX_US1XB1X1XXXQXXXXX_PMH_FT_T1__B4K_ACEG_ORP_000,
H5072798,696,1,2,4521C963,14,9,PSC2MJMS1MF921K0,7251,8GLBBV-S,1263,BF_SIGEN1000_014444_NOMNOM_231000_0644,G1364116P2482442_014444_PR00DF_FTXXX_US1XB1X0XXXHXXXXX_MOS_MOSLARYM_SMC_PA_CAM_BITS_SPLIT_5_,
H5072048,567,-3,5,4521C731,28,1,PSC2MJMS1MF921K0,7251,8GLBBV-S,1263,BF_SIGEN1000_VID_014444_NOMNOM_231000_0649,G1337544P2463514_014444_PR00DF_FTXXX_US1XB1X0XXXHXXXXX_DPU_UL1_CR_BASIC_0,
H5056119,597,-10,-4,4521C767,52,1,PSC2MJMS1MF921K0,7251,8GLBBV-S,1263,BF_SIGEN1000_VID_014444_NOMNOM_231000_0649,G1338642P2438176_014444_PR00DF_FTXXX_US1XB1X0XXXHXXXXX_FG_MSIMMROM,
H5083682,068,3,0,4521C949,59,4,PSC2MJMS1MF921K0,7251,8GLBBV-S,1263,BF_SIGEN1000_VID_014444_NOMNOM_231000_0649,G1337911P2422612_014444_PR00DF_FTXXX_US1XB1X0XXXHXXXXX_FSB_CREG_SET2_T0,
H5083682,068,-3,2,4521C949,59,4,PSC2MJMS1MF921K0,7251,8GLBBV-S,1263,BF_SIGEN1000_VID_014444_NOMNOM_231000_0649,G1346587P2325048_014444_PR00DF_FTXXX_US1XB1X1XXXQXXXXX_PMH_FT_T1__B4K_ACEG_ORP_000,
H5072798,696,1,2,4521C963,14,9,PSC2MJMS1MF921K0,7251,8GLBBV-S,1263,BF_SIGEN1000_VID_014444_NOMNOM_231000_0649,G1364116P2482442_014444_PR00DF_FTXXX_US1XB1X0XXXHXXXXX_MOS_MOSLARYM_SMC_PA_CAM_BITS_SPLIT_5_,
H4498458,432,-1,-6,4520B958,37,1,PSC2MJMS1MF921K0,7251,8GLBBVAS,1263,BF_SIGEN1500_014444_NOMNOM_341500_0544,G1343645P2252698_014444_PR00DF_FTXXX_US1XB1X0XXXHXXXXX_BSU_L1L2EVICTS_SNP,
H4498458,432,-1,-6,4520B958,37,1,PSC2MJMS1MF921K0,7251,8GLBBVAS,1263,BF_SIGEN1000_014444_NOMNOM_231000_0644,G1343645P2252698_014444_PR00DF_FTXXX_US1XB1X0XXXHXXXXX_BSU_L1L2EVICTS_SNP,
H4498458,432,-1,-6,4520B958,37,1,PSC2MJMS1MF921K0,7251,8GLBBVAS,1263,BF_SIGEN1000_VID_014444_NOMNOM_231000_0649,G1343645P2252698_014444_PR00DF_FTXXX_US1XB1X0XXXHXXXXX_BSU_L1L2EVICTS_SNP,
W5072055,831,4,6,4521C700,110,4,PSC2MJMS1MF921K0,7251,8KTBDVCR,1263,BF_SIGEN1500_014444_NOMNOM_341500_0543,G1347227P2449070_014444_PR00DF_FTXXX_US1XB1X0XXXHXXXXX_EXEC_FT_T0__FRITSFPU_GEN_EXT_ORP_000,
H5033908,378,9,-6,4521C727,33,3,PSC2MJMS1MF921K0,7251,8KTBDVCR,1263,BF_SIGEN1500_014444_NOMNOM_341500_0543,G1342090P2411302_014444_PR00DF_FTXXX_US1XB1X0XXXHXXXXX_TBPU_CR_LBR,
W4511628,366,6,8,4521C759,65,1,PSC2MJMS1MF921K0,7251,8KTBDVCR,1263,BF_SIGEN1500_014444_NOMNOM_341500_0543,G1338342P2482472_014444_PR00DV_FTXXX_US1XB1X2XXXHXXXXX_BAV_APIC_INTR_LOC_FIX_LVL_LO_6,
W4505338,506,-5,8,4521C762,76,5,PSC2MJMS1MF921K0,7251,8KTBDVCR,1263,BF_SIGEN1500_014444_NOMNOM_341500_0543,G1356058P2488778_014444_PR00DF_FTXXX_US1XB1X0XXXHXXXXX_MOS_SATAGARYM_LA_CAM_HIGHBITS_1,
W5053189,032,0,-7,4521C763,189,3,PSC2MJMS1MF921K0,7251,8KTBDVCR,1262,BF_SIGEN1500_014444_NOMNOM_341500_0543,G1343727P2398954_014444_PR00DF_FBXXX_US1XB1X2XXXHXXXXX_S_MART_RANDOM_0340140,
W5053189,073,9,-2,4521C763,7,1,PSC2MJMS1MF921K0,7251,8KTBDVCR,1263,BF_SIGEN1500_014444_NOMNOM_341500_0543,G1338103P2299578_014444_PR00DF_FTXXX_US1XB1X2XXXHXXXXX_VEGA_SHREMP_332506615,
W4505338,567,-5,11,4521C777,123,3,PSC2MJMS1MF921K0,7251,8KTBDVCR,1263,BF_SIGEN1500_014444_NOMNOM_341500_0543,G1337911P2422612_014444_PR00DF_FTXXX_US1XB1X0XXXHXXXXX_FSB_CREG_SET2_T0,
W4504988,272,-2,-5,4521C779,131,2,PSC2MJMS1MF921K0,7251,8KTBDVCR,1263,BF_SIGEN1500_014444_NOMNOM_341500_0543,G1399144P2449740_014444_PR00DF_FTXXX_US1XB1X0XXXHXXXXX_BUS1_MSFTS1_T0,
H5033908,373,6,-7,4521C800,31,0,PSC2MJMS1MF921K0,7251,8KTBDVCR,300,BF_SIGEN1500_014444_NOMNOM_341500_0543,G1340773P2411392_014444_PR00DF_FTXXX_US1XB1X0XXXHXXXXX_TBPU_CR_MISC,
W4511628,356,-4,11,4521C819,48,1,PSC2MJMS1MF921K0,7251,8KTBDVCR,1263,BF_SIGEN1500_014444_NOMNOM_341500_0543,G1345021P2429644_014444_PR00DF_FTXXX_US1XB1X2XXXHXXXXX_MIXED_OPERATING_MODE_457461202,
W5072055,831,4,6,4521C700,110,4,PSC2MJMS1MF921K0,7251,8KTBDVCR,1263,BF_SIGEN1000_014444_NOMNOM_231000_0643,G1347227P2449070_014444_PR00DF_FTXXX_US1XB1X0XXXHXXXXX_EXEC_FT_T0__FRITSFPU_GEN_EXT_ORP_000,
H5033908,378,9,-6,4521C727,33,3,PSC2MJMS1MF921K0,7251,8KTBDVCR,1263,BF_SIGEN1000_014444_NOMNOM_231000_0643,G1342090P2411302_014444_PR00DF_FTXXX_US1XB1X0XXXHXXXXX_TBPU_CR_LBR,
W4511628,366,6,8,4521C759,65,1,PSC2MJMS1MF921K0,7251,8KTBDVCR,1263,BF_SIGEN1000_014444_NOMNOM_231000_0643,G1349265P2243238_014444_PR00DF_FTXXX_US1XB1X0XXXHXXXXX_BRAZOS310DC64,
W4505338,506,-5,8,4521C762,76,5,PSC2MJMS1MF921K0,7251,8KTBDVCR,1263,BF_SIGEN1000_014444_NOMNOM_231000_0643,G1356058P2488778_014444_PR00DF_FTXXX_US1XB1X0XXXHXXXXX_MOS_SATAGARYM_LA_CAM_HIGHBITS_1,
W5053189,032,0,-7,4521C763,189,3,PSC2MJMS1MF921K0,7251,8KTBDVCR,1262,BF_SIGEN1000_014444_NOMNOM_231000_0643,G1343727P2398954_014444_PR00DF_FBXXX_US1XB1X2XXXHXXXXX_S_MART_RANDOM_0340140,
W5053189,073,9,-2,4521C763,7,1,PSC2MJMS1MF921K0,7251,8KTBDVCR,1263,BF_SIGEN1000_014444_NOMNOM_231000_0643,G1338103P2299578_014444_PR00DF_FTXXX_US1XB1X2XXXHXXXXX_VEGA_SHREMP_332506615,
W4505338,567,-5,11,4521C777,123,3,PSC2MJMS1MF921K0,7251,8KTBDVCR,1263,BF_SIGEN1000_014444_NOMNOM_231000_0643,G1337911P2422612_014444_PR00DF_FTXXX_US1XB1X0XXXHXXXXX_FSB_CREG_SET2_T0,
W4504988,272,-2,-5,4521C779,131,2,PSC2MJMS1MF921K0,7251,8KTBDVCR,1263,BF_SIGEN1000_014444_NOMNOM_231000_0643,G1399144P2449740_014444_PR00DF_FTXXX_US1XB1X0XXXHXXXXX_BUS1_MSFTS1_T0,
W4511628,356,-4,11,4521C819,48,1,PSC2MJMS1MF921K0,7251,8KTBDVCR,1263,BF_SIGEN1000_014444_NOMNOM_231000_0643,G1345021P2429644_014444_PR00DF_FTXXX_US1XB1X2XXXHXXXXX_MIXED_OPERATING_MODE_457461202,
W5072055,831,4,6,4521C700,110,4,PSC2MJMS1MF921K0,7251,8KTBDVCR,1263,BF_SIGEN1000_VID_014444_NOMNOM_231000_0648,G1345837P2250178_014444_PR00DF_FTXXX_US1XB1X0XXXHXXXXX_FA_DIRECTED_SUBD_VD,
H5033908,378,9,-6,4521C727,33,3,PSC2MJMS1MF921K0,7251,8KTBDVCR,1263,BF_SIGEN1000_VID_014444_NOMNOM_231000_0648,G1342090P2411302_014444_PR00DF_FTXXX_US1XB1X0XXXHXXXXX_TBPU_CR_LBR,
W4511628,366,6,8,4521C759,65,1,PSC2MJMS1MF921K0,7251,8KTBDVCR,1263,BF_SIGEN1000_VID_014444_NOMNOM_231000_0648,G1349265P2243238_014444_PR00DF_FTXXX_US1XB1X0XXXHXXXXX_BRAZOS310DC64,
W4505338,506,-5,8,4521C762,76,5,PSC2MJMS1MF921K0,7251,8KTBDVCR,1263,BF_SIGEN1000_VID_014444_NOMNOM_231000_0648,G1356058P2488778_014444_PR00DF_FTXXX_US1XB1X0XXXHXXXXX_MOS_SATAGARYM_LA_CAM_HIGHBITS_1,
W5053189,073,9,-2,4521C763,7,1,PSC2MJMS1MF921K0,7251,8KTBDVCR,1263,BF_SIGEN1000_VID_014444_NOMNOM_231000_0648,G1338103P2299578_014444_PR00DF_FTXXX_US1XB1X2XXXHXXXXX_VEGA_SHREMP_332506615,
W4505338,567,-5,11,4521C777,123,3,PSC2MJMS1MF921K0,7251,8KTBDVCR,1263,BF_SIGEN1000_VID_014444_NOMNOM_231000_0648,G1337911P2422612_014444_PR00DF_FTXXX_US1XB1X0XXXHXXXXX_FSB_CREG_SET2_T0,
W4504988,272,-2,-5,4521C779,131,2,PSC2MJMS1MF921K0,7251,8KTBDVCR,1263,BF_SIGEN1000_VID_014444_NOMNOM_231000_0648,G1399144P2449740_014444_PR00DF_FTXXX_US1XB1X0XXXHXXXXX_BUS1_MSFTS1_T0,
W4511628,356,-4,11,4521C819,48,1,PSC2MJMS1MF921K0,7251,8KTBDVCR,1263,BF_SIGEN1000_VID_014444_NOMNOM_231000_0648,G1345021P2429644_014444_PR00DF_FTXXX_US1XB1X2XXXHXXXXX_MIXED_OPERATING_MODE_457461202,
H5072058,675,-3,-3,4521C728,27,0,PSC2MJMS1MF921K0,7251,8GLBDV-S,200,BF_SIGEN1500_014444_NOMNOM_341500_0544,G1361990P2250198_014444_PR00DF_FTXXX_US1XB1X0XXXHXXXXX_FA_OVERFLOW_ALL_UOPS,
H5045154,088,-2,10,4521C773,18,1,PSC2MJMS1MF921K0,7251,8GLBDV-S,1263,BF_SIGEN1500_014444_NOMNOM_341500_0544,G1338033P2479718_014444_PR00DF_FTXXX_US1XB1X0XXXHXXXXX_IA32_CR_MC3_ADDR,
H5072848,882,5,2,4522C063,30,1,PSC2MJMS1MF921K0,7251,8GLBDV-S,1263,BF_SIGEN1500_014444_NOMNOM_341500_0544,G1342090P2411302_014444_PR00DF_FTXXX_US1XB1X0XXXHXXXXX_TBPU_CR_LBR,
H4516328,443,0,-6,4520B962,1,1,PSC2MJMS1MF921K0,7251,8GLBDV-S,1263,BF_SIGEN1500_014444_NOMNOM_341500_0544,G1343481P2438946_014444_PR00DF_FTXXX_US1XB1X0XXXHXXXXX_MOS_SAAT_CR_BASIC_0,
H5045093,358,-3,6,4520B970,27,2,PSC2MJMS1MF921K0,7251,8GLBBV-S,1263,BF_SIGEN1500_014444_NOMNOM_341500_0543,G1398977P2478938_014444_PR00DF_FTXXX_US1XB1X0XXXHXXXXX_BSU_CREG_ALL,
H4521218,711,-2,-8,4517C608,9,1,PSC2MJMS1MF921K0,7251,8GLBBV-S,1263,BF_SIGEN1500_014444_NOMNOM_341500_0543,G1348526P2429564_014444_PR00DF_FTXXX_US1XB1X2XXXHXXXXX_MEMORY_EXECUTION_480980566,
H5072848,015,-3,-6,4520B956,8,1,PSC2MJMS1MF921K0,7251,8GLBBV-S,1263,BF_SIGEN1500_014444_NOMNOM_341500_0543,G1343108P2452130_014444_PR00DF_FTXXX_US1XB1X1XXXQXXXXX_FG_MSIMMD_FMASK_ESP_EIP,
H5056168,057,9,-5,4520B957,11,1,PSC2MJMS1MF921K0,7251,8GLBBV-S,1263,BF_SIGEN1500_014444_NOMNOM_341500_0543,G1338642P2438176_014444_PR00DF_FTXXX_US1XB1X0XXXHXXXXX_FG_MSIMMROM,
H5045093,358,-3,6,4520B970,27,2,PSC2MJMS1MF921K0,7251,8GLBBV-S,1263,BF_SIGEN1000_014444_NOMNOM_231000_0643,G1398977P2478938_014444_PR00DF_FTXXX_US1XB1X0XXXHXXXXX_BSU_CREG_ALL,
H4521218,711,-2,-8,4517C608,9,1,PSC2MJMS1MF921K0,7251,8GLBBV-S,1263,BF_SIGEN1000_014444_NOMNOM_231000_0643,G1348526P2429564_014444_PR00DF_FTXXX_US1XB1X2XXXHXXXXX_MEMORY_EXECUTION_480980566,
H5072848,015,-3,-6,4520B956,8,1,PSC2MJMS1MF921K0,7251,8GLBBV-S,1263,BF_SIGEN1000_014444_NOMNOM_231000_0643,G1343108P2452130_014444_PR00DF_FTXXX_US1XB1X1XXXQXXXXX_FG_MSIMMD_FMASK_ESP_EIP,
H5056168,057,9,-5,4520B957,11,1,PSC2MJMS1MF921K0,7251,8GLBBV-S,1263,BF_SIGEN1000_014444_NOMNOM_231000_0643,G1338642P2438176_014444_PR00DF_FTXXX_US1XB1X0XXXHXXXXX_FG_MSIMMROM,
H5045093,358,-3,6,4520B970,27,2,PSC2MJMS1MF921K0,7251,8GLBBV-S,1263,BF_SIGEN1000_VID_014444_NOMNOM_231000_0648,G1398977P2478938_014444_PR00DF_FTXXX_US1XB1X0XXXHXXXXX_BSU_CREG_ALL,
H4521218,711,-2,-8,4517C608,9,1,PSC2MJMS1MF921K0,7251,8GLBBV-S,1263,BF_SIGEN1000_VID_014444_NOMNOM_231000_0648,G1348526P2429564_014444_PR00DF_FTXXX_US1XB1X2XXXHXXXXX_MEMORY_EXECUTION_480980566,
H5072848,015,-3,-6,4520B956,8,1,PSC2MJMS1MF921K0,7251,8GLBBV-S,1263,BF_SIGEN1000_VID_014444_NOMNOM_231000_0648,G1343108P2452130_014444_PR00DF_FTXXX_US1XB1X1XXXQXXXXX_FG_MSIMMD_FMASK_ESP_EIP,
H5056168,057,9,-5,4520B957,11,1,PSC2MJMS1MF921K0,7251,8GLBBV-S,1263,BF_SIGEN1000_VID_014444_NOMNOM_231000_0648,G1338642P2438176_014444_PR00DF_FTXXX_US1XB1X0XXXHXXXXX_FG_MSIMMROM,
H5045154,088,-2,10,4521C773,18,1,PSC2MJMS1MF921K0,7251,8GLBDV-S,1263,BF_SIGEN1000_014444_NOMNOM_231000_0644,G1338033P2479718_014444_PR00DF_FTXXX_US1XB1X0XXXHXXXXX_IA32_CR_MC3_ADDR,
H5072848,882,5,2,4522C063,30,1,PSC2MJMS1MF921K0,7251,8GLBDV-S,1263,BF_SIGEN1000_014444_NOMNOM_231000_0644,G1342090P2411302_014444_PR00DF_FTXXX_US1XB1X0XXXHXXXXX_TBPU_CR_LBR,
H4516328,443,0,-6,4520B962,1,1,PSC2MJMS1MF921K0,7251,8GLBDV-S,1263,BF_SIGEN1000_014444_NOMNOM_231000_0644,G1343481P2438946_014444_PR00DF_FTXXX_US1XB1X0XXXHXXXXX_MOS_SAAT_CR_BASIC_0,
H5045154,088,-2,10,4521C773,18,1,PSC2MJMS1MF921K0,7251,8GLBDV-S,1263,BF_SIGEN1000_VID_014444_NOMNOM_231000_0649,G1338033P2479718_014444_PR00DF_FTXXX_US1XB1X0XXXHXXXXX_IA32_CR_MC3_ADDR,
H5072848,882,5,2,4522C063,30,1,PSC2MJMS1MF921K0,7251,8GLBDV-S,1263,BF_SIGEN1000_VID_014444_NOMNOM_231000_0649,G1342090P2411302_014444_PR00DF_FTXXX_US1XB1X0XXXHXXXXX_TBPU_CR_LBR,
H4516328,443,0,-6,4520B962,1,1,PSC2MJMS1MF921K0,7251,8GLBDV-S,1263,BF_SIGEN1000_VID_014444_NOMNOM_231000_0649,G1343481P2438946_014444_PR00DF_FTXXX_US1XB1X0XXXHXXXXX_MOS_SAAT_CR_BASIC_0,
W4475908,438,2,-2,4522C445,120,17,PSC2MJMS1MF921K0,7251,8KTBDVBR,1262,BF_SIGEN1500_014444_NOMNOM_341500_0543,G1345004P2571062_014444_PR00DF_FTXXX_US1XB1X0XXXHXXXXX_CT_ASIZE32_FS_AGU_CARRY_SPECIFIC_2_11,
W4475908,438,3,1,4522C445,120,17,PSC2MJMS1MF921K0,7251,8KTBDVBR,1263,BF_SIGEN1500_014444_NOMNOM_341500_0543,G1343727P2398954_014444_PR00DF_FBXXX_US1XB1X2XXXHXXXXX_S_MART_RANDOM_0340140,
W4475908,438,6,2,4522C445,120,17,PSC2MJMS1MF921K0,7251,8KTBDVBR,1263,BF_SIGEN1500_014444_NOMNOM_341500_0543,G1342576P2259438_014444_PR00DF_FTXXX_US1PB1X0XXXHXXXXX_GEN8WMT_J,
W4475908,139,-3,11,4522C445,134,16,PSC2MJMS1MF921K0,7251,8KTBDVBR,1263,BF_SIGEN1500_014444_NOMNOM_341500_0543,G1343628P2449250_014444_PR00DF_FTXXX_US1XB1X2XXXHXXXXX_AGL0_CMV_2_0337226,
W4475908,141,-8,1,4522C445,132,16,PSC2MJMS1MF921K0,7251,8KTBDVBR,1262,BF_SIGEN1500_014444_NOMNOM_341500_0543,G1346568P2262858_014444_PR00DF_FTXXX_US1XB1X0XXXHXXXXX_CALLGATECS_GLOB_CPL2_DPL2_RPL3,
W4475908,139,6,3,4522C445,134,16,PSC2MJMS1MF921K0,7251,8KTBDVBR,1262,BF_SIGEN1500_014444_NOMNOM_341500_0543,G1343628P2449250_014444_PR00DF_FTXXX_US1XB1X2XXXHXXXXX_AGL0_CMV_2_0337226,
W4475908,139,1,-2,4522C445,134,16,PSC2MJMS1MF921K0,7251,8KTBDVBR,1262,BF_SIGEN1500_014444_NOMNOM_341500_0543,G1343727P2398954_014444_PR00DF_FBXXX_US1XB1X2XXXHXXXXX_S_MART_RANDOM_0340140,
W4475908,438,-1,6,4522C445,120,17,PSC2MJMS1MF921K0,7251,8KTBDVBR,1263,BF_SIGEN1500_014444_NOMNOM_341500_0543,G1337598P2252728_014444_PR00DF_FTXXX_US1XB1X0XXXHXXXXX_BSU_L1L2EVICTS,
W4475908,141,-3,11,4522C445,132,16,PSC2MJMS1MF921K0,7251,8KTBDVBR,1262,BF_SIGEN1500_014444_NOMNOM_341500_0543,G1362308P2475188_014444_PR00DF_FTXXX_US1XB1X0XXXHXXXXX_FMXD_FMRNDC_CARGEN_72BADDER,
W4475908,139,0,11,4522C445,134,16,PSC2MJMS1MF921K0,7251,8KTBDVBR,1263,BF_SIGEN1500_014444_NOMNOM_341500_0543,G1342828P2242768_014444_PR00DF_FTXXX_US1XB1X0XXXHXXXXX_IFALU_ADD13,
W4475908,141,-1,9,4522C445,132,16,PSC2MJMS1MF921K0,7251,8KTBDVBR,1262,BF_SIGEN1500_014444_NOMNOM_341500_0543,G1343727P2398954_014444_PR00DF_FBXXX_US1XB1X2XXXHXXXXX_S_MART_RANDOM_0340140,
W4475908,141,3,4,4522C445,132,16,PSC2MJMS1MF921K0,7251,8KTBDVBR,1263,BF_SIGEN1500_014444_NOMNOM_341500_0543,G1343628P2449250_014444_PR00DF_FTXXX_US1XB1X2XXXHXXXXX_AGL0_CMV_2_0337226,
W4475908,537,-6,-6,4522B671,13,5,PSC2MJMS1MF921K0,7251,8KTBDVBR,1262,BF_SIGEN1500_014444_NOMNOM_341500_0543,G1343727P2398954_014444_PR00DF_FBXXX_US1XB1X2XXXHXXXXX_S_MART_RANDOM_0340140,
W4475888,784,3,-3,4522B671,6,1,PSC2MJMS1MF921K0,7251,8KTBDVBR,1263,BF_SIGEN1500_014444_NOMNOM_341500_0543,G1343727P2398954_014444_PR00DF_FBXXX_US1XB1X2XXXHXXXXX_S_MART_RANDOM_0340140,
W4475868,439,9,-3,4522B671,20,1,PSC2MJMS1MF921K0,7251,8KTBDVBR,1262,BF_SIGEN1500_014444_NOMNOM_341500_0543,G1343727P2398954_014444_PR00DF_FBXXX_US1XB1X2XXXHXXXXX_S_MART_RANDOM_0340140,
W4475908,537,4,-6,4522B671,13,5,PSC2MJMS1MF921K0,7251,8KTBDVBR,1262,BF_SIGEN1500_014444_NOMNOM_341500_0543,G1343727P2398954_014444_PR00DF_FBXXX_US1XB1X2XXXHXXXXX_S_MART_RANDOM_0340140,
W4485998,615,-4,-6,4522B792,13,4,PSC2MJMS1MF921K0,7251,8KTBDVBR,1263,BF_SIGEN1500_014444_NOMNOM_341500_0543,G1343727P2398954_014444_PR00DF_FBXXX_US1XB1X2XXXHXXXXX_S_MART_RANDOM_0340140,
W4485998,765,4,8,4522B792,11,4,PSC2MJMS1MF921K0,7251,8KTBDVBR,1262,BF_SIGEN1500_014444_NOMNOM_341500_0543,G1343628P2449250_014444_PR00DF_FTXXX_US1XB1X2XXXHXXXXX_AGL0_CMV_2_0337226,
W4485998,615,-3,-3,4522B792,13,4,PSC2MJMS1MF921K0,7251,8KTBDVBR,1263,BF_SIGEN1500_014444_NOMNOM_341500_0543,G1343727P2398954_014444_PR00DF_FBXXX_US1XB1X2XXXHXXXXX_S_MART_RANDOM_0340140,
W4475888,791,-7,-1,4522B792,7,1,PSC2MJMS1MF921K0,7251,8KTBDVBR,1263,BF_SIGEN1500_014444_NOMNOM_341500_0543,G1343727P2398954_014444_PR00DF_FBXXX_US1XB1X2XXXHXXXXX_S_MART_RANDOM_0340140,
W4485998,773,-3,-2,4522B792,11,4,PSC2MJMS1MF921K0,7251,8KTBDVBR,1263,BF_SIGEN1500_014444_NOMNOM_341500_0543,G1343711P2345800_014444_PR00DF_FTXXX_US1XB1X0XXXHXXXXX_WMT_FT_DAC_36_BIT,
W4485998,772,-7,2,4522B792,25,6,PSC2MJMS1MF921K0,7251,8KTBDVBR,1263,BF_SIGEN1500_014444_NOMNOM_341500_0543,G1343249P2434766_014444_PR00DF_FBXXX_US1XB1X2XXXHXXXXX_S_MART_RANDOM_339896,
W4475868,806,-3,-2,4522B792,48,3,PSC2MJMS1MF921K0,7251,8KTBDVBR,1262,BF_SIGEN1500_014444_NOMNOM_341500_0543,G1343727P2398954_014444_PR00DF_FBXXX_US1XB1X2XXXHXXXXX_S_MART_RANDOM_0340140,
W4485998,773,2,1,4522B785,93,37,PSC2MJMS1MF921K0,7251,8KTBDVBR,1263,BF_SIGEN1500_014444_NOMNOM_341500_0543,G1343727P2398954_014444_PR00DF_FBXXX_US1XB1X2XXXHXXXXX_S_MART_RANDOM_0340140,
W4485998,773,2,5,4522B785,93,37,PSC2MJMS1MF921K0,7251,8KTBDVBR,1262,BF_SIGEN1500_014444_NOMNOM_341500_0543,G1343067P2253638_014444_PR00DF_FTXXX_US1XB1X0XXXHXXXXX_COMBM2_RAND_KM_RM1_E_3,
