TT_SUM,OPERATION,QUANTITY,PART,IB,TT_AVG,PROGRAM
3952.5143,7721,367,8PAREVHH,2,10.769793732970027247956403,PSCDTJMH8MC830G0,
8590.8983,7721,805,8PAREVHH,2,10.671923354037267080745342,PSCDTJMH8MC830G0,
7330.1988,7721,694,8PAREVHH,2,10.562246109510086455331412,PSCDTJMH8MC830G0,
10472.0252,7721,990,8PAREVHH,2,10.577803232323232323232323,PSCDTJMH8MC830G0,
9636.7002,7721,916,8PAREVHH,2,10.520415065502183406113537,PSCDTJMH8MC830G0,
10569.8373,7721,995,8PAREVHH,2,10.622952060301507537688442,PSCDTJMH8MC830G0,
10075.4365,7721,954,8PAREVHH,2,10.561254192872117400419287,PSCDTJMH8MC830G0,
9772.8377,7721,920,8PAREVHH,2,10.62264967391304347826087,PSCDTJMH8MC830G0,
8989.984,7721,852,8PAREVHH,2,10.551624413145539906103286,PSCDTJMH8MC830G0,
11821.0184,7721,975,8PAREVHH,2,12.124121435897435897435897,PSCDTJMH8MC830G0,
10227.1698,7721,967,8PAREVHH,2,10.576183867631851085832472,PSCDTJMH8MC830G0,
5821.8546,7721,524,8PAREVHH,2,11.110409541984732824427481,PSCDTJMH8MC830G0,
7481.7294,7721,706,8PAREVHH,2,10.597350424929178470254958,PSCDTJMH8MC830G0,
10604.1035,7721,1007,8PAREVHH,2,10.53039076464746772591857,PSCDTJMH8MC830G0,
11134.4488,7721,1014,8PAREVHH,2,10.98071873767258382642998,PSCDTJMH8MC830G0,
10783.5064,7721,1029,8PAREVHH,2,10.479598056365403304178814,PSCDTJMH8MC830G0,
10687.9692,7721,1015,8PAREVHH,2,10.53001891625615763546798,PSCDTJMH8MC830G0,
9947.095,7721,937,8PAREVHH,2,10.615896478121664887940235,PSCDTJMH8MC830G0,
7705.1771,7721,731,8PAREVHH,2,10.540597948016415868673051,PSCDTJMH8MC830G0,
8746.295,7721,820,8PAREVHH,2,10.666213414634146341463415,PSCDTJMH8MC830G0,
8387.4673,7721,798,8PAREVHH,2,10.510610651629072681704261,PSCDTJMH8MC830G0,
9234.7577,7721,872,8PAREVHH,2,10.590318463302752293577982,PSCDTJMH8MC830G0,
7629.1145,7721,715,8PAREVHH,2,10.67009020979020979020979,PSCDTJMH8MC830G0,
7340.553,7721,707,8PAREVHH,2,10.382677510608203677510608,PSCDTJMH8MC830G0,
8494.4254,7721,810,8PAREVHH,2,10.486944938271604938271605,PSCDTJMH8MC830G0,
7295.756,7721,694,8PAREVHH,2,10.512616714697406340057637,PSCDTJMH8MC830G0,
6377.0865,7721,602,8PAREVHH,2,10.593166943521594684385382,PSCDTJMH8MC830G0,
7548.0854,7721,716,8PAREVHH,2,10.542018715083798882681564,PSCDTJMH8MC830G0,
7287.5161,7721,691,8PAREVHH,2,10.546332995658465991316932,PSCDTJMH8MC830G0,
9527.2663,7721,898,8PAREVHH,2,10.609427951002227171492205,PSCDTJMH8MC830G0,
11489.7509,7721,1084,8PAREVHH,2,10.599401199261992619926199,PSCDTJMH8MC830G0,
10385.0451,7721,989,8PAREVHH,2,10.500551162790697674418605,PSCDTJMH8MC830G0,
10528.0146,7721,1003,8PAREVHH,2,10.496525024925224327018943,PSCDTJMH8MC830G0,
6825.899,7721,650,8PAREVHH,2,10.501383076923076923076923,PSCDTJMH8MC830G0,
8271.1754,7721,784,8PAREVHH,2,10.549968622448979591836735,PSCDTJMH8MC830G0,
8281.687,7721,790,8PAREVHH,2,10.483148101265822784810127,PSCDTJMH8MC830G0,
9755.9432,7721,899,8PAREVHH,2,10.851994660734149054505006,PSCDTJMH8MC830G0,
7281.732,7721,683,8PAREVHH,2,10.661393850658857979502196,PSCDTJMH8MC830G0,
8311.994,7721,737,8PAREVHH,2,11.278146540027137042062415,PSCDTJMH8MC830G0,
8282.9962,7721,784,8PAREVHH,2,10.565046173469387755102041,PSCDTJMH8MC830G0,
8349.8641,7721,786,8PAREVHH,2,10.623236768447837150127226,PSCDTJMH8MC830G0,
10503.3908,7721,956,8PAREVHH,2,10.986810460251046025104603,PSCDTJMH8MC830G0,
10486.7904,7721,959,8PAREVHH,2,10.935130761209593326381648,PSCDTJMH8MC830G0,
9043.3649,7721,857,8PAREVHH,2,10.552351108518086347724621,PSCDTJMH8MC830G0,
9526.5394,7721,896,8PAREVHH,2,10.6322984375,PSCDTJMH8MC830G0,
9458.0101,7721,890,8PAREVHH,2,10.626977640449438202247191,PSCDTJMH8MC830G0,
6716.9016,7721,631,8PAREVHH,2,10.64485198098256735340729,PSCDTJMH8MC830G0,
8431.3124,7721,803,8PAREVHH,2,10.499766376089663760896638,PSCDTJMH8MC830G0,
8994.4378,7721,854,8PAREVHH,2,10.532128571428571428571429,PSCDTJMH8MC830G0,
6950.5385,7721,636,8PAREVHH,2,10.928519654088050314465409,PSCDTJMH8MC830G0,
8169.6015,7721,781,8PAREVHH,2,10.460437259923175416133163,PSCDTJMH8MC830G0,
8925.0748,7721,849,8PAREVHH,2,10.512455594817432273262662,PSCDTJMH8MC830G0,
8909.2243,7721,845,8PAREVHH,2,10.543460710059171597633136,PSCDTJMH8MC830G0,
8407.8735,7721,795,8PAREVHH,2,10.575941509433962264150943,PSCDTJMH8MC830G0,
10062.3492,7721,957,8PAREVHH,2,10.51447147335423197492163,PSCDTJMH8MC830G0,
11950.9135,7721,965,8PAREVHH,2,12.384366321243523316062176,PSCDTJMH8MC830G0,
9918.2463,7721,947,8PAREVHH,2,10.473332946145723336853221,PSCDTJMH8MC830G0,
10069.5076,7721,956,8PAREVHH,2,10.532957740585774058577406,PSCDTJMH8MC830G0,
8519.2971,7721,802,8PAREVHH,2,10.622564962593516209476309,PSCDTJMH8MC830G0,
8593.5461,7721,819,8PAREVHH,2,10.49273028083028083028083,PSCDTJMH8MC830G0,
9755.73,7721,922,8PAREVHH,2,10.581052060737527114967462,PSCDTJMH8MC830G0,
6008.4402,7721,569,8PAREVHH,2,10.559648857644991212653779,PSCDTJMH8MC830G0,
10073.1426,7721,954,8PAREVHH,2,10.558849685534591194968553,PSCDTJMH8MC830G0,
9306.5307,7721,887,8PAREVHH,2,10.492142841037204058624577,PSCDTJMH8MC830G0,
10291.4855,7721,972,8PAREVHH,2,10.587948045267489711934156,PSCDTJMH8MC830G0,
9501.1274,7721,860,8PAREVHH,2,11.04782255813953488372093,PSCDTJMH8MC830G0,
9633.4,7721,887,8PAREVHH,2,10.8606538895152198421646,PSCDTJMH8MC830G0,
8177.8451,7721,774,8PAREVHH,2,10.565691343669250645994832,PSCDTJMH8MC830G0,
8245.6827,7721,779,8PAREVHH,2,10.584958536585365853658537,PSCDTJMH8MC830G0,
7115.0427,7721,645,8PAREVHH,2,11.031073953488372093023256,PSCDTJMH8MC830G0,
8938.7137,7721,848,8PAREVHH,2,10.540935966981132075471698,PSCDTJMH8MC830G0,
10303.0623,7721,968,8PAREVHH,2,10.643659400826446280991736,PSCDTJMH8MC830G0,
11229.9644,7721,988,8PAREVHH,2,11.366360728744939271255061,PSCDTJMH8MC830G0,
7791.7762,7721,732,8PAREVHH,2,10.64450300546448087431694,PSCDTJMH8MC830G0,
2328.8889,7721,219,8PAREVHH,2,10.634195890410958904109589,PSCDTJMH8MC830G0,
8887.2555,7721,798,8PAREVHH,2,11.136911654135338345864662,PSCDTJMH8MC830G0,
9541.768,7721,905,8PAREVHH,2,10.543390055248618784530387,PSCDTJMH8MC830G0,
10.4442,7721,1,8PARFVHH,2,10.4442,PSCDTJMH8MC830G0,
31.4765,7721,3,8PARFVHH,2,10.492166666666666666666667,PSCDTJMH8MC830G0,
20.9861,7721,2,8PARFVHH,2,10.49305,PSCDTJMH8MC830G0,
31.9559,7721,3,8PARFVHH,2,10.651966666666666666666667,PSCDTJMH8MC830G0,
42.0147,7721,4,8PARFVHH,2,10.503675,PSCDTJMH8MC830G0,
21.3623,7721,2,8PARFVHH,2,10.68115,PSCDTJMH8MC830G0,
20.9772,7721,2,8PARFVHH,2,10.4886,PSCDTJMH8MC830G0,
10.7275,7721,1,8PARFVHH,2,10.7275,PSCDTJMH8MC830G0,
10.6082,7721,1,8PARFVHH,2,10.6082,PSCDTJMH8MC830G0,
22.0225,7721,2,8PARFVHH,2,11.01125,PSCDTJMH8MC830G0,
31.564,7721,3,8PARFVHH,2,10.521333333333333333333333,PSCDTJMH8MC830G0,
63.0859,7721,6,8PARFVHH,2,10.514316666666666666666667,PSCDTJMH8MC830G0,
21.341,7721,2,8PARFVHH,2,10.6705,PSCDTJMH8MC830G0,
10.6104,7721,1,8PARFVHH,2,10.6104,PSCDTJMH8MC830G0,
32.1132,7721,3,8PARFVHH,2,10.7044,PSCDTJMH8MC830G0,
10.5357,7721,1,8PARFVHH,2,10.5357,PSCDTJMH8MC830G0,
42.3777,7721,4,8PARFVHH,2,10.594425,PSCDTJMH8MC830G0,
21.0552,7721,2,8PARFVHH,2,10.5276,PSCDTJMH8MC830G0,
10.6806,7721,1,8PARFVHH,2,10.6806,PSCDTJMH8MC830G0,
10.5605,7721,1,8PARFVHH,2,10.5605,PSCDTJMH8MC830G0,
73.8122,7721,7,8PARFVHH,2,10.5446,PSCDTJMH8MC830G0,
42.0766,7721,4,8PARFVHH,2,10.51915,PSCDTJMH8MC830G0,
31.6475,7721,3,8PARFVHH,2,10.549166666666666666666667,PSCDTJMH8MC830G0,
114.5881,7721,11,8PARFVHH,2,10.4171,PSCDTJMH8MC830G0,
146.2446,7721,14,8PARFVHH,2,10.446042857142857142857143,PSCDTJMH8MC830G0,
136.4092,7721,13,8PARFVHH,2,10.493015384615384615384615,PSCDTJMH8MC830G0,
104.6373,7721,10,8PARFVHH,2,10.46373,PSCDTJMH8MC830G0,
10.5288,7721,1,8PARFVHH,2,10.5288,PSCDTJMH8MC830G0,
202.2328,7721,18,8PARFVHH,2,11.235155555555555555555556,PSCDTJMH8MC830G0,
10.5096,7721,1,8PARFVHH,2,10.5096,PSCDTJMH8MC830G0,
42.0596,7721,4,8PARFVHH,2,10.5149,PSCDTJMH8MC830G0,
73.3702,7721,7,8PARFVHH,2,10.481457142857142857142857,PSCDTJMH8MC830G0,
115.3002,7721,11,8PARFVHH,2,10.481836363636363636363636,PSCDTJMH8MC830G0,
31.4511,7721,3,8PARFVHH,2,10.4837,PSCDTJMH8MC830G0,
20.8935,7721,2,8PARFVHH,2,10.44675,PSCDTJMH8MC830G0,
20.9166,7721,2,8PARFVHH,2,10.4583,PSCDTJMH8MC830G0,
42.4455,7721,4,8PARFVHH,2,10.611375,PSCDTJMH8MC830G0,
52.2747,7721,5,8PARFVHH,2,10.45494,PSCDTJMH8MC830G0,
62.6916,7721,6,8PARFVHH,2,10.4486,PSCDTJMH8MC830G0,
104.5231,7721,10,8PARFVHH,2,10.45231,PSCDTJMH8MC830G0,
10.7946,7721,1,8PARFVHH,2,10.7946,PSCDTJMH8MC830G0,
10.7128,7721,1,8PARFVHH,2,10.7128,PSCDTJMH8MC830G0,
42.1016,7721,4,8PARFVHH,2,10.5254,PSCDTJMH8MC830G0,
106.6699,7721,9,8PARFVHH,2,11.852211111111111111111111,PSCDTJMH8MC830G0,
122.996,7721,5,8PARFVHH,2,24.5992,PSCDTJMH8MC830G0,
261.8149,7721,24,8PARFVHH,2,10.908954166666666666666667,PSCDTJMH8MC830G0,
10.522,7721,1,8PARFVHH,2,10.522,PSCDTJMH8MC830G0,
175.1628,7721,15,8PARFVHH,2,11.67752,PSCDTJMH8MC830G0,
133.0578,7721,11,8PARFVHH,2,12.096163636363636363636364,PSCDTJMH8MC830G0,
233.6327,7721,21,8PARFVHH,2,11.125366666666666666666667,PSCDTJMH8MC830G0,
73.5316,7721,7,8PARFVHH,2,10.504514285714285714285714,PSCDTJMH8MC830G0,
42.0561,7721,4,8PARFVHH,2,10.514025,PSCDTJMH8MC830G0,
349.8102,7721,32,8PARFVHH,2,10.93156875,PSCDTJMH8MC830G0,
2641.5581,7721,244,8GARFVHH,3,10.826057786885245901639344,PSCDTJMH8MC830G0,
2570.1453,7721,238,8GARFVHH,3,10.798929831932773109243697,PSCDTJMH8MC830G0,
1638.4209,7721,148,8GARFVHH,3,11.070411486486486486486486,PSCDTJMH8MC830G0,
1600.9059,7721,147,8GARFVHH,3,10.890516326530612244897959,PSCDTJMH8MC830G0,
221.1939,7721,19,8PARDVHH,3,11.641784210526315789473684,PSCDTJMH8MC830G0,
103.1693,7721,8,8PARDVHH,3,12.8961625,PSCDTJMH8MC830G0,
501.3883,7721,45,8PARDVHH,3,11.141962222222222222222222,PSCDTJMH8MC830G0,
687.8806,7721,62,8PAREVHH,3,11.094848387096774193548387,PSCDTJMH8MC830G0,
989.2066,7721,91,8PAREVHH,3,10.870402197802197802197802,PSCDTJMH8MC830G0,
3932.1535,7721,366,8PAREVHH,3,10.743588797814207650273224,PSCDTJMH8MC830G0,
3969.4133,7721,365,8PAREVHH,3,10.875104931506849315068493,PSCDTJMH8MC830G0,
3159.395,7721,276,8PAREVHH,3,11.447083333333333333333333,PSCDTJMH8MC830G0,
4309.4687,7721,401,8PAREVHH,3,10.746804738154613466334165,PSCDTJMH8MC830G0,
5414.6888,7721,501,8PAREVHH,3,10.807762075848303393213573,PSCDTJMH8MC830G0,
4402.5549,7721,405,8PAREVHH,3,10.870505925925925925925926,PSCDTJMH8MC830G0,
4126.2616,7721,377,8PAREVHH,3,10.94499098143236074270557,PSCDTJMH8MC830G0,
4411.2085,7721,408,8PAREVHH,3,10.811785539215686274509804,PSCDTJMH8MC830G0,
4038.4874,7721,366,8PAREVHH,3,11.034118579234972677595628,PSCDTJMH8MC830G0,
5115.3746,7721,456,8PAREVHH,3,11.217926754385964912280702,PSCDTJMH8MC830G0,
1542.913,7721,143,8PAREVHH,3,10.789601398601398601398601,PSCDTJMH8MC830G0,
1655.5209,7721,149,8PAREVHH,3,11.11087852348993288590604,PSCDTJMH8MC830G0,
4101.5521,7721,383,8PAREVHH,3,10.709013315926892950391645,PSCDTJMH8MC830G0,
4051.6145,7721,368,8PAREVHH,3,11.009822010869565217391304,PSCDTJMH8MC830G0,
5438.7541,7721,505,8PAREVHH,3,10.76981009900990099009901,PSCDTJMH8MC830G0,
4522.8659,7721,416,8PAREVHH,3,10.872273798076923076923077,PSCDTJMH8MC830G0,
5666.7392,7721,525,8PAREVHH,3,10.793788952380952380952381,PSCDTJMH8MC830G0,
4511.4375,7721,419,8PAREVHH,3,10.767153937947494033412888,PSCDTJMH8MC830G0,
4985.6165,7721,431,8PAREVHH,3,11.567555684454756380510441,PSCDTJMH8MC830G0,
5289.3413,7721,491,8PAREVHH,3,10.772589205702647657841141,PSCDTJMH8MC830G0,
4701.6653,7721,434,8PAREVHH,3,10.833330184331797235023041,PSCDTJMH8MC830G0,
6047.5586,7721,550,8PAREVHH,3,10.995561090909090909090909,PSCDTJMH8MC830G0,
10715.5818,7721,908,8PAREVHH,3,11.801301541850220264317181,PSCDTJMH8MC830G0,
6116.8523,7721,563,8PAREVHH,3,10.864746536412078152753108,PSCDTJMH8MC830G0,
3857.6382,7721,285,8PAREVHH,3,13.535572631578947368421053,PSCDTJMH8MC830G0,
4244.943,7721,384,8PAREVHH,3,11.0545390625,PSCDTJMH8MC830G0,
3630.0646,7721,340,8PAREVHH,3,10.676660588235294117647059,PSCDTJMH8MC830G0,
3866.5181,7721,349,8PAREVHH,3,11.078848424068767908309456,PSCDTJMH8MC830G0,
4852.0321,7721,396,8PAREVHH,3,12.252606313131313131313131,PSCDTJMH8MC830G0,
4070.7388,7721,355,8PAREVHH,3,11.466869859154929577464789,PSCDTJMH8MC830G0,
4340.2122,7721,400,8PAREVHH,3,10.8505305,PSCDTJMH8MC830G0,
6499.4665,7721,597,8PAREVHH,3,10.886878559463986599664992,PSCDTJMH8MC830G0,
6072.9688,7721,484,8PAREVHH,3,12.547456198347107438016529,PSCDTJMH8MC830G0,
2845.0174,7721,262,8PAREVHH,3,10.85884503816793893129771,PSCDTJMH8MC830G0,
2311.6011,7721,213,8PAREVHH,3,10.852587323943661971830986,PSCDTJMH8MC830G0,
3905.7706,7721,362,8PAREVHH,3,10.789421546961325966850829,PSCDTJMH8MC830G0,
3073.1154,7721,283,8PAREVHH,3,10.859065017667844522968198,PSCDTJMH8MC830G0,
5787.3031,7721,533,8PAREVHH,3,10.857979549718574108818011,PSCDTJMH8MC830G0,
4026.6014,7721,369,8PAREVHH,3,10.912198915989159891598916,PSCDTJMH8MC830G0,
627.7053,7721,58,8PAREVHH,3,10.822505172413793103448276,PSCDTJMH8MC830G0,
263.2065,7721,22,8PAREVHH,3,11.963931818181818181818182,PSCDTJMH8MC830G0,
1824.6504,7721,170,8PAREVHH,3,10.733237647058823529411765,PSCDTJMH8MC830G0,
7149.4182,7721,663,8PAREVHH,3,10.783436199095022624434389,PSCDTJMH8MC830G0,
5484.7643,7721,505,8PAREVHH,3,10.860919405940594059405941,PSCDTJMH8MC830G0,
4314.0595,7721,400,8PAREVHH,3,10.78514875,PSCDTJMH8MC830G0,
4892.6908,7721,452,8PAREVHH,3,10.824537168141592920353982,PSCDTJMH8MC830G0,
3367.2243,7721,314,8PAREVHH,3,10.723644267515923566878981,PSCDTJMH8MC830G0,
5079.5251,7721,469,8PAREVHH,3,10.830543923240938166311301,PSCDTJMH8MC830G0,
6187.7422,7721,552,8PAREVHH,3,11.209677898550724637681159,PSCDTJMH8MC830G0,
